has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year,high_processing_delay,high_wage_flag
1,0,-0.2277804737296825,-3.243393580249456,-0.5476469966345667,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,0
1,0,-0.0930628381823389,-2.818525561482885,-0.1202933998305009,1,1,19,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,1,3.572113586426603,0.4151921369071239,0.5383390337435351,1,0,30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
1,0,-0.0985267267103785,0.4387959157274889,-1.3339899673274156,1,0,45,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0
1,0,-0.1313974800950645,0.6748337039311393,0.9156166159249088,1,1,9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
0,1,-0.1018487709354265,0.6276261462904091,-0.1941589105936879,1,1,24,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1483573900860993,0.5804185886496791,0.4609457310277699,1,1,14,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1427623682333868,0.7928525980329644,0.878468012388209,1,0,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.1843316321547118,-1.945185745129379,-1.0872921880038715,1,1,32,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.1298675913072134,0.486003473368219,-0.0294518103491843,1,0,47,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
0,0,-0.2208304075220162,0.1319467910627435,-0.0220245510681747,0,0,42,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,0
0,0,-0.2083290305698616,-0.269317448883462,0.2357263578611891,1,1,30,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
1,0,-0.148313678977875,-2.4644688791774096,-0.3212236073115646,1,1,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.2292229403010849,0.6512299251107743,0.4897209408702445,1,1,25,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.2284798514612716,0.4387959157274889,-0.2343591147583234,1,0,49,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,0
1,0,0.0337867978846276,0.5804185886496791,2.168923970650629,0,1,32,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,0,-0.0930628381823389,0.7456450403922343,0.1279539420381212,1,1,10,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.2418117394696881,-1.048242149955508,0.183772274948586,1,1,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.2383148508117428,-0.0568834395001766,2.0740327668347414,1,1,19,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1
1,0,-0.1873039875139654,0.7220412615718693,-0.3610629285081014,1,0,43,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.2165030078078088,0.2735694639849337,-0.2224230904619241,1,0,40,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.1720050996354546,0.2735694639849337,-0.822686774766477,1,1,30,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
0,0,-0.1959587869423801,-0.0568834395001766,2.2180432477928376,0,1,21,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.1169728143810401,0.6512299251107743,-1.388657110077314,1,0,51,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1,0
1,0,0.1609424117091644,0.5804185886496791,-1.4032794688012775,1,0,51,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0
1,0,-0.2197813409246326,0.3915883580867589,-0.8162620733637895,1,1,33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
0,0,-0.2428170949588474,0.3679845792663938,-0.4523846854642855,1,1,32,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1,0
0,0,-0.1423252571511437,-2.8421293403032504,-0.4570630995559692,1,0,49,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
1,0,1.754561995351297,0.6512299251107743,-0.5959049639017063,1,0,39,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,0
0,1,-0.133670457722729,-0.269317448883462,-0.6078413668790795,1,0,46,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0
1,0,-0.0723000617757885,0.0611354546016484,-1.40646988440721,1,0,41,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0
1,0,-0.2001987644401388,0.7928525980329644,-0.0671358687829373,0,1,17,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,0
1,0,-0.2107768526304234,0.6512299251107743,1.5854059376916054,1,1,19,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,1
1,0,-0.1935546759900426,0.4151921369071239,1.16090778477101,1,1,12,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,1,-0.1273323470302031,0.1555505698831085,-0.3832239071204661,1,1,30,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
0,0,-0.2239338962059426,-3.526638926093836,-0.7183105592575668,1,0,41,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,1,-0.1904074761978919,0.4623996945478539,1.0518416054007134,1,0,55,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1,1
1,0,-0.1623886558261049,0.5568148098293141,0.4306192545758348,1,1,16,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,5.192746634951363,0.6276261462904091,0.1573602237235508,1,1,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
0,0,3.388439509668025,0.1791543487034736,0.4988581340887668,0,1,25,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.1790425880595695,0.4151921369071239,0.9373483596533912,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.1828891655833094,-2.2048273121533946,1.169779711967336,1,0,47,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
1,0,0.5905351833377475,0.6748337039311393,0.7357511056368545,1,1,14,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1
0,0,-0.0308619311791365,-1.7799592933868238,1.3396325186252795,1,1,18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.1921559205268645,-0.6233741311889374,0.589729450026532,0,1,26,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.1831951433408796,-1.2134686016980631,1.1579249147398325,1,1,14,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
1,0,-0.1927241649337806,0.6748337039311393,-0.9921938456952764,1,1,34,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0
0,0,-0.2320641623356655,0.6276261462904091,-0.6200805252950623,1,1,26,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,0
1,0,-0.0886917273599073,0.6040223674700441,-0.3405904883582255,1,1,26,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.1191146586840316,0.7456450403922343,-1.0680644722151085,1,1,32,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0
0,1,-0.1265455470821654,0.7692488192125994,-0.7143417933109166,1,1,19,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.1654484334018071,0.5568148098293141,-0.2330358140951328,1,1,8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.1671094555143311,0.6512299251107743,-0.4287536673113554,1,1,21,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
0,0,-0.2229285407167834,0.6040223674700441,0.2461949933838403,1,1,18,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0,1
1,0,-0.2137929190979012,-0.0332796606798116,3.431211744671689,0,1,16,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.1503681010644179,0.3443808004460288,-0.5808226687339036,1,1,32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.1532530342072228,-3.101770907327265,-0.5022014929603635,1,1,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.1299113024154378,0.7456450403922343,-0.0840731327012447,1,1,13,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,0,-0.1385223907356281,0.6040223674700441,-1.399607723169888,1,0,43,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0
1,0,-0.1465652346489024,0.4623996945478539,-0.692888380098229,1,1,17,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
0,1,-0.2376154730801537,-0.2457136700630969,0.4776964945664463,1,0,46,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
0,1,-0.1649239001031153,0.1083430122423785,0.8155376721074814,1,0,53,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
0,1,-0.1645742112373208,0.5568148098293141,-1.398314120562073,1,0,39,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0
0,0,-0.1183278587359939,-0.0568834395001766,1.1834921287121625,1,1,20,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
0,0,-0.044193819187553,0.4151921369071239,0.7033066664980615,0,1,21,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.2328072511754789,0.6512299251107743,0.4938218664767754,1,1,16,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.2451337836947362,0.4151921369071239,-0.7296761006668302,1,1,22,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.2262942960500557,-2.3936575427163147,1.5808382877847793,0,1,29,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,1,1
0,0,-0.228130162595477,0.6276261462904091,0.2443174931153901,1,1,24,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,0.2261593851798447,0.6984374827515043,0.8006248366754858,0,0,56,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,0,-0.1686830554104065,-0.0804872183205417,-0.343382313838086,1,0,49,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
1,0,-0.2102960304399559,0.2027581275238386,0.7496704715339008,1,0,47,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,1
0,0,-0.0855882386759808,-1.4259026110813484,-1.3996025598548092,1,0,44,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0
0,0,-0.1291682135756244,0.7456450403922343,0.4649788727399783,1,0,50,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,1
0,1,-0.2419865839025854,0.2971732428052988,-0.5732863493324192,1,1,18,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.0802117723643898,0.5568148098293141,0.4799362031864037,1,1,13,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,1,0.2175482968596544,0.486003473368219,0.3230918453428612,1,0,37,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.2300971624655713,0.6984374827515043,-0.6124114782122362,1,0,31,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0
0,0,0.2685591601574318,0.7456450403922343,0.1912275566216623,1,1,26,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,0.0088714661967672,0.7456450403922343,1.2598845776139875,1,0,46,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1,1
0,0,-0.1598971226573189,0.3915883580867589,-1.4032296911872626,1,0,52,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
0,1,-0.1998053644661199,-2.8421293403032504,0.7589669001019356,1,0,45,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
0,0,-0.165710700051153,0.3915883580867589,-0.8652071572580173,1,1,22,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
1,0,0.0634229292607142,0.6512299251107743,-1.0465699721167556,1,1,23,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.1706063441722765,0.7928525980329644,-0.4596850866190489,1,1,24,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.1662789444580691,0.2027581275238386,-0.9839374644219772,1,0,55,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,1,0
0,1,1.721254130884368,0.6984374827515043,-0.4812575949980187,1,0,35,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.2240650295306156,0.6748337039311393,0.3187805624553448,1,1,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.2411560728463234,0.509607252188584,-1.261017196960128,1,0,54,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1,0
1,0,-0.2052692529941595,-0.0332796606798116,-0.5812621280040804,1,1,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
