has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
0,0,-0.12322350285711736,0.6276261462904091,-1.3735147939751529,1,1,20,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0,1,-0.15473921188684958,0.509607252188584,0.1374010856337564,1,1,34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1,-0.17572054383452151,0.46239969454785396,0.04341455066444519,1,1,22,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,1.5685275187486059,-2.1576197545126643,-1.4045482053229432,1,0,36,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0.9209911615135806,-2.582487773279235,1.7912220764380338,1,1,31,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,1,-0.2142300301801444,0.3207770216256638,-0.8031954970198997,1,1,15,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.20732367508070237,-0.2221098912427319,0.3900418841612243,1,1,17,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.19486600923677216,-2.2284310909737592,0.24337628155483507,1,1,26,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.19735754240555822,0.5804185886496791,-0.9050271657248867,0,1,23,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.20273400871714914,-1.5439215051831736,-1.4075565094617315,1,0,58,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,-0.15513261186086844,0.3207770216256638,-1.398895268998838,1,0,30,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,0,-0.11404417013001089,0.509607252188584,0.8059489018276184,1,1,13,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.12169361406926628,-0.08048721832054172,-1.1218515603817316,1,1,32,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.22301596293323203,0.43879591572748894,0.6463032514798686,1,1,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,-0.24495893926183893,-0.292921227703827,-1.4035907161607264,1,1,29,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1,0,-0.15167943431114742,0.2971732428052988,0.9241912785567462,1,1,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.17860547697732643,0.509607252188584,0.4717330265899332,1,1,15,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.22327822958257793,0.48600347336821903,-0.29253852354087134,1,1,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.09520468248533046,0.037531675781283434,-1.058146060147491,1,1,29,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0,1,-0.20714883064780512,-1.6619403992849988,-0.09286421150964934,1,1,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.16313174466591837,0.7928525980329644,-1.397218577570617,1,0,55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,-0.193598387098267,0.509607252188584,1.1407131071154686,1,0,47,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.05166841869391118,-0.12769477596127177,-0.6149488300776558,1,0,44,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.21785805216276266,-0.5761665735482073,-0.43067092908206206,1,1,25,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.1188523920346857,0.46239969454785396,-0.14483590308753724,1,1,15,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.23604187318407835,0.10834301224237852,0.38525781807783094,1,1,9,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,-0.21829516324500584,0.509607252188584,0.11833336255645323,1,1,15,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,4.037986577881369,0.7456450403922343,2.6357164335213636,1,1,9,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.2110391192797693,0.22636190634420367,-0.9640574706557217,1,1,15,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.17252963293414642,0.6276261462904091,1.2788400217825382,1,1,16,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,1,-0.1719613885272303,0.7456450403922343,0.1733504065262082,1,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,-0.20749851951359966,0.15555056988310859,0.4923713290063644,1,1,27,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.23000974024912266,0.2971732428052988,-0.47049207359185313,1,1,20,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.17878032141022368,0.509607252188584,-0.8116662117244096,1,1,31,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.10495225961935305,-1.9687895239497442,0.6269517070126496,0,0,40,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.1703440775229306,-0.269317448883462,1.403177268786112,1,1,12,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.13423870212964512,0.46239969454785396,-0.38073275433385884,1,0,35,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,-0.05315459637353794,0.6984374827515043,-0.29553578344905657,1,1,27,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.0900467717148611,0.46239969454785396,1.2263082610442957,1,1,26,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.037243752979886725,0.061135454601648466,0.7847272413709397,1,0,33,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.02120177626156255,-0.7886005829314926,-1.163341362602883,1,1,26,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.1893584096005083,0.5568148098293141,1.5097252196801698,1,1,7,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,-0.1074875038963634,0.6276261462904091,-0.9802742940212404,1,1,21,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.2142300301801444,0.5568148098293141,-1.4058985570615024,1,0,47,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,-0.2107768526304234,-0.7886005829314926,-0.22583765680331475,1,1,34,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.23394373998931114,0.7692488192125994,-1.0691013007215655,1,1,31,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,-0.14298092377450844,0.6512299251107743,0.4997633709568043,1,1,17,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,-0.12134392520347174,0.4151921369071239,-1.4003847102590998,1,0,45,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,-0.11120294809543031,0.037531675781283434,-0.5992046005675273,1,1,23,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.09210119380140398,0.7928525980329644,2.7886083087001325,1,0,40,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.221354940820708,0.5804185886496791,0.4966237270024435,1,0,48,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0.7902512368146498,-0.17490233360200183,0.8763534578301158,0,1,33,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.14547245694329447,0.7456450403922343,0.1574706092274341,1,1,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,17.409782828106714,0.3443808004460288,-0.2986695578483222,1,1,27,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.22362791844837246,-1.048242149955508,-1.407368873039179,1,0,49,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,-0.14774543457095893,0.4151921369071239,-0.18573155486068615,1,1,18,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,1,-0.23918907297622916,0.46239969454785396,0.7596320532325392,1,0,49,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
1,0,-0.0030179552402468703,-0.009675881859446627,0.037953781680745036,1,1,11,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.176201366024989,0.5804185886496791,-0.17722107865391962,1,1,14,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.22463327393753174,-0.009675881859446627,0.9559323177865746,1,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.052717485291294774,-0.9774308134944129,1.4564086426235805,1,0,58,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.14171330163600326,-1.3550912746202532,0.5431897476783297,1,1,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.2401070062489398,0.5804185886496791,-0.02782821567371444,1,1,18,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.17523972164405405,0.6512299251107743,0.6862366748984122,1,1,14,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.20159751990331692,0.6040223674700441,-0.03359666294868441,0,1,29,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.2311462290629549,-2.2756386486144895,1.4435353829168516,0,0,56,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,-0.12925563579207305,0.6276261462904091,1.4106507271459343,1,1,25,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.2063183195915431,0.6984374827515043,0.44428357883697944,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.11963919198272341,0.5568148098293141,1.3365023416952657,1,1,14,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.01009915477258615,0.5804185886496791,0.40630717869139865,1,1,30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.19342354266536974,0.10834301224237852,-1.4011533796207207,1,0,43,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,-0.03383428653839003,0.6984374827515043,1.7545489068640283,1,1,27,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.24176802836146383,-0.9538270346740478,-1.3287781810840351,1,0,59,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.12628328043281953,-2.1104121968719345,0.1221027529703606,0,1,19,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.03610726416605449,0.6748337039311393,-1.3819974371303398,1,1,34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,1.1581239236304979,0.061135454601648466,-1.3976047583211748,1,0,59,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,-0.08091115009597895,0.6040223674700441,1.169862075079153,0,0,48,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.08886657179280456,0.013927896960918403,-1.1218066866863279,1,1,17,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.2141863190719201,0.3443808004460288,-0.7838632652823478,1,1,31,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,1,-0.21812031881210858,0.08473923342201349,0.7953848386995522,1,1,24,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.19088829838835936,0.43879591572748894,2.2832644186249946,1,1,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.04200826377633723,-0.292921227703827,0.1830961400697404,1,0,48,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.2075859417300483,-2.6060915520996,-1.1454342967104931,1,1,33,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.15364643418124166,0.46239969454785396,-1.397918711356182,1,0,42,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1,0,-0.18760996527153562,0.6984374827515043,0.2904754850419308,1,1,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
